Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Mr. Jerk,QUICK BITES,3.5,22.0,"Peanut Plaza, 3050 Don Mills Road, North York",Caribbean,30.0,North York
Kitchen,CASUAL DINING,3.5,20.0,"1967 Avenue Road, Toronto",Canadian,80.0,North York
Orly Grill,QUICK BITES,3.7,18.0,"660 Sheppard Avenue West, North York M3H 2S5","Fast Food, Middle Eastern",20.0,North York
Friendly House,QUICK BITES,3.5,23.0,"5908 Yonge Street, North York M2M 3T3",Greek,25.0,North York
Athens Pastries,CAFÉ,3.9,14.0,"2567 Victoria Park Avenue, North York M1T 1A4",Cafe,,North York
Caribbean Palms,CASUAL DINING,3.8,20.0,"747 Don Mills Road, North York M3C 1T2","Caribbean, Chinese, West Indian",25.0,North York
Pho Con Bò,CASUAL DINING,3.8,21.0,"1625 Wilson Avenue, Unit 56B, North York M3L 1A5","Vietnamese, Asian",30.0,North York
Ume Sushi,CASUAL DINING,3.4,17.0,"19 Finch Avenue West, North York M2N 7K4","Sushi, Japanese",,North York
Caffe Demetre,DESSERT PARLOR,3.4,10.0,"3250 Dufferin Street, North York M6A 2T3","Desserts, Ice Cream, Cafe",35.0,North York
Haida Sandwich,QUICK BITES,3.6,17.0,"15 Northtown Way, North York M2N 7A2","Pizza, Fast Food",30.0,North York
Panera Bread,FAST CASUAL,3.3,21.0,1066 Don Mills Road,"Cafe, Sandwich",30.0,North York
Mizuki Sushi,CASUAL DINING,3.3,5.0,"Skymark Place Shopping Centre, 3555 Don Mills Road, North York M2H 3N3","Sushi, Japanese, Asian",35.0,North York
Koryo Samgyetang,CASUAL DINING,3.6,8.0,"Pickle Barrel Plaza, 5818 Leslie Street, North York M2H 1J8","Korean, Asian",35.0,North York
Hi Tea,BEVERAGE SHOP,3.6,18.0,"5509 Yonge Street, North York","Tea, Desserts, Taiwanese",30.0,North York
Kookminhakgyo,CASUAL DINING,3.3,5.0,"6016 Yonge Street, North York M2M 3V9","Korean, Asian",25.0,North York
The Suya Spot,CASUAL DINING,3.7,17.0,"10-12 Bradstock Road, North York M9M 1M8","African, BBQ",45.0,North York
Bamiyan Kabob,QUICK BITES,3.5,17.0,"Unit 9-10, 4205 Keele Street, North York",Middle Eastern,35.0,North York
Krystos Modern Greek Cuisine,CASUAL DINING,2.8,15.0,3200 Dufferin Street M6A 3B2,Greek,40.0,North York
Sharon Garden BBQ & Grill,CASUAL DINING,3.3,13.0,"3601 Victoria Park Avenue, North York","BBQ, Korean, Asian",35.0,North York
Swiss Chalet,CASUAL DINING,3.5,15.0,"The Bayview Mall, 3253 Bayview Avenue, North York","Canadian, Grill, Beverages",40.0,North York
Rossini Restaurant,CASUAL DINING,3.3,20.0,"1988 Avenue Road, North York M5M 4A4",Italian,70.0,North York
Altona Kabob,QUICK BITES,3.7,12.0,"6099 Yonge Street, North York M2M 3W5",Iranian,25.0,North York
Tutto Pronto Fine Food To Go,QUICK BITES,3.7,25.0,"1718 Avenue Road, North York M5M 3Y6","Italian, French",45.0,North York
Eat BKK Thai Kitchen,CASUAL DINING,3.6,9.0,"4704 Yonge Street, Toronto M2N 5M4",Thai,,North York
Gong Cha,BEVERAGE SHOP,3.4,14.0,"5449 Yonge Street, North York M2N 5S1","Bubble Tea, Beverages",15.0,North York
South St. Burger,QUICK BITES,3.1,17.0,"2901 Bayview Ave, North York, ON M2K 1E6","Fast Food, Burger",25.0,North York
Shaheen Tikka & Kabab,QUICK BITES,3.8,19.0,"747 Don Mills Road, North York M3C 1T2",Indian,25.0,North York
Pizza Shab,QUICK BITES,3.4,12.0,"3 Byng Avenue, North York",Pizza,15.0,North York
Francobollo Posto Italino,CASUAL DINING,3.4,13.0,1959 Avenue Road M5M 2M5,Italian,55.0,North York
Montana's,CASUAL DINING,3.4,21.0,"2011 Steeles Avenue West, North York, Toronto M3J 3N3","Canadian, Grill, BBQ, Steak",50.0,North York
Crave Restaurant and Bar,CASUAL DINING,3.3,13.0,"816 Sheppard Avenue West, North York M3H 2T3",Bar Food,50.0,North York
Vatica,QUICK BITES,3.6,12.0,"2018 Sheppard Avenue East, Unit 4, Toronto M2J 5B3",Indian,20.0,North York
Valley Fields Restaurant,CASUAL DINING,3.7,22.0,"1222 Lawrence Avenue East, North York M3A 1C3","Mediterranean, Greek, Breakfast",30.0,North York
Small Rooms,CASUAL DINING,3.4,20.0,"1181 Finch Avenue West, North York M3J 2V8","Steak, Seafood",55.0,North York
Tasty Delight Fusion Cuisine,CASUAL DINING,3.0,11.0,"Finch & Leslie Square, 149B Ravel Road, North York M2H 1T1","Hong Kong Style, Chinese, Asian",25.0,North York
Tea Shop 168,BEVERAGE SHOP,3.3,16.0,"5193 Yonge Street, North York","Bubble Tea, Taiwanese, Beverages",25.0,North York
Soban Cafe,DESSERT PARLOR,3.5,8.0,"5600 Yonge Street, Second Floor, North York M2N 5S2","Cafe, Desserts",25.0,North York
Kori Sushi,CASUAL DINING,3.2,7.0,"The Bayview Mall, 3307 Bayview Avenue, North York M2K 1G4","Sushi, Japanese, Korean, Asian",30.0,North York
Pupuseria Salvadoreña,CASUAL DINING,3.2,10.0,"2459 Finch Avenue West, North York",Latin American,30.0,North York
Apkujung,CASUAL DINING,3.6,8.0,"6309 Yonge Street, North York","Korean, Asian",40.0,North York
Menchie's,DESSERT PARLOR,3.9,24.0,"865 York Mills Road, North York",Frozen Yogurt,15.0,North York
Coco Fresh Juice and Tea,BEVERAGE SHOP,3.1,6.0,"17B Finch Avenue West, North York M2N 7K4","Bubble Tea, Beverages",15.0,North York
Mi Pueblo,CASUAL DINING,3.3,21.0,"20 Bradstock Road, North York","Latin American, Salvadorean",30.0,North York
Kiva's Restaurant & Bakery,CASUAL DINING,3.6,26.0,"1027 Steeles Avenue West, North York M2R 2S9","Sandwich, Bakery",30.0,North York
Dazzling Cafe,CAFÉ,,,"37 Sheppard Avenue E, North York M2N 7K1","Cafe, Asian Fusion",,North York
Thai Everest,CASUAL DINING,3.3,18.0,"1656 Victoria Park Avenue, North York","Thai, Asian",50.0,North York
Mymy Chicken,FAST CASUAL,3.4,6.0,"9 Spring Garden Avenue, Toronto M2N",Korean,25.0,North York
Pho Com Vietnam,CASUAL DINING,3.6,14.0,"1991 Finch Avenue West, North York M9M 2C2","Vietnamese, Asian",30.0,North York
Hung Long,CASUAL DINING,3.7,15.0,"1122 Wilson Avenue, North York M3M","Vietnamese, Malaysian, Thai, Asian",35.0,North York
ShareTea,BEVERAGE SHOP,3.4,14.0,"15 Northtown Way, North York M2N 7L4","Bubble Tea, Beverages, Taiwanese",15.0,North York
Red Rose Patisserie,BAKERY,3.8,13.0,"6184 Yonge Street, North York M2M 2M6","Bakery, Iranian",15.0,North York
Me Va Me Express,QUICK BITES,3.2,12.0,"860 York Mills Road, North York M3B 1YB",Mediterranean,35.0,North York
Villa Madina,QUICK BITES,3.1,20.0,"Yorkdale Mall, Food Court, 3401 Dufferin Street, North York",Mediterranean,25.0,North York
3.6,Other,,,"Transwell Avenue, North York",Pizza,25.0,North York
Bagel Nash,CASUAL DINING,,,81 Gerry Fitzgerald Drive M3J 3N4,"Bakery, Fast Food",,North York
Jade East,QUICK BITES,3.9,12.0,"Yorkwoods Village Centre, 2883 Jane Street, North York M3N 2J5","Chinese, Asian",35.0,North York
Michel's Bakery Cafe,CAFÉ,2.8,9.0,"Fairview Mall, 1800 Sheppard Avenue East, North York","Cafe, Bakery",20.0,North York
Eggsmart,CASUAL DINING,3.6,14.0,"4695 Yonge St, North York M2N 5M3",Diner,30.0,North York
Dynasty House,CASUAL DINING,2.7,18.0,"1635 Lawrence Avenue W, North York M6L 3C9","Chinese, Asian",45.0,North York
Aladdin's Palace,CASUAL DINING,3.6,15.0,"3560 Victoria Park Avenue, North York",Middle Eastern,40.0,North York
Ristorante Boccaccio,CASUAL DINING,3.8,14.0,"901 Lawrence Avenue West, Inside Colombus Center, North York M6A 1C3","Italian, Mediterranean",60.0,North York
Peter Chang's Reggae Kitchen,QUICK BITES,3.2,15.0,"2806 Victoria Park Avenue, North York",Caribbean,25.0,North York
Forget Me Not Café,QUICK BITES,3.3,12.0,"883 Wilson Avenue, Toronto M3K 1E6",Vietnamese,20.0,North York
Z-Teca,QUICK BITES,2.9,21.0,"Fairview Mall, 1800 Sheppard Avenue East, North York",Tex-Mex,25.0,North York
Wako,CASUAL DINING,3.1,15.0,"5213 Yonge Street, North York M2N 5P8","Sushi, Japanese, Korean, Asian",40.0,North York
Pho Vietnamese Delight,CASUAL DINING,3.0,13.0,"3555 Don Mills Road, Unit 9, North York M2N 5S1","Vietnamese, Asian",25.0,North York
Cusina,CASUAL DINING,3.1,18.0,"288 A Wilson Avenue, North York M3H 1S8","Filipino, Asian Fusion, Asian",35.0,North York
Wild Wing,CASUAL DINING,3.2,15.0,"5505 Yonge Street, North York",Bar Food,50.0,North York
Takara Bune,CASUAL DINING,2.6,16.0,2450 Sheppard Avenue East M2J 4W6,"Sushi, Japanese, Asian",35.0,North York
Mr. Greek Express,QUICK BITES,3.7,10.0,"4914 Yonge Street, North York",Greek,40.0,North York
McEwan,QUICK BITES,3.2,5.0,"Shops at Don Mills, 38 Karl Fraser Road, North York M3C 0H7","Deli, Desserts",15.0,North York
Gol,QUICK BITES,2.4,9.0,"5 Spring Garden Avenue, North York M2N 3G1",Iranian,35.0,North York
Mom's Chicken,QUICK BITES,3.2,4.0,"865 York Mills Road, Inside Galleria Supermarket, North York M3B 1Y6","Fast Food, Korean, Asian",25.0,North York
Pantry Foods,CAFÉ,3.4,11.0,"3456 Bathurst Street, North York M6A 2C4",Cafe,35.0,North York
Tostadas Grill,QUICK BITES,3.7,10.0,"2892 Dufferin Street, North York M6B 3S6","Venezuelan, Latin American",40.0,North York
Nanashake,DESSERT PARLOR,3.5,6.0,"4750 Yonge St Unit 134, Toronto M2N 0J6","Ice Cream, Frozen Yogurt",10.0,North York
Yogurty's,DESSERT PARLOR,3.2,17.0,"4922 Yonge Street, North York","Frozen Yogurt, Desserts",15.0,North York
Wolfie's Delicatessen Specialties,QUICK BITES,3.5,10.0,"670 Sheppard Avenue West, North York M3H 2S4",Deli,25.0,North York
Whole Foods Market,CAFÉ,3.2,7.0,"4771 Yonge Street, North York M2N 5M5",Healthy Food,20.0,North York
Dr. Laffa Restaurant,CASUAL DINING,3.0,7.0,"3027 Bathurst Street, North York M6B 3B5","Middle Eastern, Mediterranean",25.0,North York
Guacamole Mexican Grill,CASUAL DINING,3.7,9.0,"8 Westmore Drive, Toronto, Ontario M9V 1C3 M9V 1C3",Mexican,30.0,North York
Chalkers Pub Billiards & Bistro,BAR,3.3,14.0,"247 Marlee Avenue, Toronto M6B 1N3",Bar Food,45.0,North York
Hero Certified Burgers,QUICK BITES,3.2,18.0,"2540 Bayview Avenue, North York","Burger, Sandwich",25.0,North York
Express Pizza & Grill,QUICK BITES,3.6,16.0,"Finchurst Plaza, 4917 Bathurst Street, North York M2R 1X8","Pizza, Middle Eastern",20.0,North York
Ten Ren's Tea,BEVERAGE SHOP,2.8,14.0,"5095 Yonge Street, Toronto M2N 6Z6","Bubble Tea, Tea, Beverages",15.0,North York
The Spicy & Delicious,CASUAL DINING,2.8,10.0,"4664 Yonge Street, North York M2N 5M1","Sichuan, Chinese, Asian",30.0,North York
La Rosa Chilena,CASUAL DINING,3.5,10.0,"760 Wilson Avenue, North York M3K 1E2",Latin American,25.0,North York
Koyoi,BAR,3.6,12.0,"5347 Yonge Street, North York M2N 5R5","Japanese, Asian",60.0,North York
Malado Sushi,CASUAL DINING,3.6,11.0,"Finch Main Plaza, 2437 Finch Avenue W, Unit 2, North York M9M 2E7","Sushi, Japanese, Korean, Asian",35.0,North York
Mr. Greek,CASUAL DINING,3.2,18.0,"1000 Finch Avenue West, North York","Greek, Mediterranean",45.0,North York
Lindt,DESSERT PARLOR,3.4,5.0,"Shops at Don Mills, 1090 Don Mills Road, North York M3C 3R6",Desserts,25.0,North York
3.4,Other,,,North York,Swedish,,North York
Soul Cafe,CAFÉ,3.2,5.0,"23 Drewry Avenue, North York M2M 2E4","Cafe, Korean, Asian",25.0,North York
Harvey's,QUICK BITES,3.8,17.0,1791 Avenue Rd North York Ontario M5M 3Z3 M5M 3Z3,"Fast Food, Canadian, Burger",25.0,North York
Happy Bagel,BAKERY,3.8,10.0,"4949 Bathurst Street, North York","Bakery, Breakfast",15.0,North York
Pita Lite,QUICK BITES,3.4,12.0,"4910 Yonge Street, North York",Mediterranean,25.0,North York
Su & Shi,QUICK BITES,3.0,10.0,"Yorkdale Mall, 3401 Dufferin Street, North York M6A 2T9","Sushi, Japanese, Asian, Fast Food",25.0,North York
Starbucks,CAFÉ,3.7,5.0,"5650 Yonge Street, Unit 101",Cafe,20.0,North York
CASUAL DINING,Other,,,2.8,"Dim Sum, Cantonese, Chinese, Asian",60.0,North York
Cheers Chicken & Beers,CASUAL DINING,3.3,7.0,"19 Finch Avenue West, North York M2N",Korean,40.0,North York
Amaya Express,QUICK BITES,2.8,16.0,"Yorkdale Mall, Food Court, 3401 Dufferin Street, North York",Indian,40.0,North York
Nara Sushi,CASUAL DINING,3.8,20.0,"1931 Avenue Road, North York M5M 4A1","Sushi, Japanese, Asian",30.0,North York
Pho Xe Lua,CASUAL DINING,2.9,10.0,"Finch & Leslie Square, 157 Ravel Road, North York",Vietnamese,30.0,North York
Burger Hut,QUICK BITES,3.2,20.0,"804 Sheppard Avenue East, North York M2K 1C2",Fast Food,25.0,North York
Mac's Sushi,QUICK BITES,3.1,9.0,"Yorkdale Mall, 3401 Dufferin Street, North York","Sushi, Japanese",25.0,North York
BB Cafe,CAFÉ,3.2,13.0,"6095 Yonge Street, North York M2M 3W6","Cafe, Iranian",20.0,North York
La Traviata,CASUAL DINING,3.7,12.0,"852 Wilson Avenue, North York",Italian,50.0,North York
Pizza By The Slice,QUICK BITES,3.7,14.0,"861 York Mills Road, North York M3B 1Y2","Pizza, Fast Food",25.0,North York
Georgia Restaurant,CASUAL DINING,3.3,14.0,"1118 Finch Avenue West, Unit 2, North York","Georgian, Eastern European",60.0,North York
The 5TH Taste Sushi Restaurant,CASUAL DINING,,,"362 Wilson Avenue , North York M3H 1S9",Japanese,30.0,North York
Satay Sate,QUICK BITES,3.5,7.0,"5025 Yonge Street, North York M2N 5P2",Indonesian,20.0,North York
Buzz Buzz Pizza & Restaurant,CASUAL DINING,3.6,15.0,"822 Wilson Avenue, North York M3K 1E6","Pizza, Italian",30.0,North York
Harbour Fish & Chips,QUICK BITES,3.7,7.0,"Peanut Plaza, 3034 Don Mills Road, North York",Fish and Chips,20.0,North York
Taste of Shawarma,QUICK BITES,2.8,12.0,"2488 Dufferin Street, North York",Middle Eastern,20.0,North York
Speducci Mercatto,QUICK BITES,3.7,6.0,"46 Milford Avenue, North York M6M 2V8","Italian, Sandwich",25.0,North York
La Risata,CASUAL DINING,3.6,10.0,"2777 Steeles Avenue West, North York M3J 3K5",Italian,60.0,North York
Tabule,CASUAL DINING,3.1,8.0,"2901, Bayview Mews Lane, Unit 27, North York, ON M2K 2S3",Middle Eastern,55.0,North York
Tea Monkey Cafe,CAFÉ,3.4,4.0,"1800 Sheppard Ave East, Toronto","Tea, Sandwich",10.0,North York
Red Square Restaurant,CASUAL DINING,3.5,14.0,"1027 Finch Avenue West, Unit 7, North York M3J 2C7","Eastern European, Russian",125.0,North York
Umami Sushi,CASUAL DINING,3.6,14.0,"3459 Bathurst Street, North York M6A 2C5","Sushi, Japanese, Asian",30.0,North York
Downsview Restaurant,CASUAL DINING,3.4,7.0,"2865 Keele Street, North York","Breakfast, Diner, American",30.0,North York
Pizza Cafe,QUICK BITES,3.6,12.0,"3774 Bathurst Street, North York M3H 3M6","Pizza, Italian",25.0,North York
Hot Star Large Fried Chicken,QUICK BITES,,,"5525 Yonge St, North York M2N 7L3",Taiwanese,25.0,North York
Pizzaiolo,QUICK BITES,3.1,12.0,"Liberty Plaza, 865 York Mills Road, North York","Pizza, Fast Food",30.0,North York
Pusateri's,QUICK BITES,2.9,7.0,"Bayview Village Shopping Centre, Unit E8, 2901 Bayview Avenue, North York M2N 5Z7",Deli,25.0,North York
Naniwa-Taro,QUICK BITES,3.7,4.0,"7 Byng Avenue, North York M2N 0E6",Japanese,15.0,North York
Chopstixpress,CASUAL DINING,3.9,14.0,"2270 Keele Street, North York M6M 3Y9","Chinese, Asian",35.0,North York
Noor Fine Food,QUICK BITES,3.3,5.0,"1 High Meadow Place, Unit 9, North York","Mediterranean, Middle Eastern",25.0,North York
Ruelo Patisserie,DESSERT PARLOR,2.9,7.0,"463 McNicoll Avenue, Toronto M2H 2C9","Desserts, Cafe",25.0,North York
Cafe Bene,CAFÉ,2.8,4.0,"5519 Yonge Street, Second Floor, North York","Cafe, Desserts",25.0,North York
Thai Express Elite,QUICK BITES,3.4,13.0,"Bayview Village Shopping Centre, Unit A15, 2901 Bayview Avenue, North York M2K 1E6",Thai,25.0,North York
Burrito Place,QUICK BITES,3.1,11.0,"5653 Yonge Street, North York M2M 3T2",Mexican,30.0,North York
Elias Restaurant,CASUAL DINING,3.4,12.0,"3310 Keele Street, North York","Caribbean, Breakfast",25.0,North York
Mirra's Place,CASUAL DINING,3.6,9.0,"3157 Dufferin Street, North York M6A 2S9",Italian,45.0,North York
Moldova,CASUAL DINING,3.3,10.0,"5000 Dufferin Street, North York M3H 5T5",Moldovan,50.0,North York
L'arte Del Caffe,CAFÉ,,,"1262 Don Mills Road, North York M3B 2W6","Cafe, Italian",25.0,North York
Lacvien,CASUAL DINING,3.3,10.0,"141 CartWright Avenue, North York M6A 1V4",Vietnamese,35.0,North York
Elite Grande,CASUAL DINING,3.7,5.0,"Units 7-10, 1126 Finch Avenue West, North York M3J 3J6","Russian, European",45.0,North York
The Underground,CASUAL DINING,3.1,10.0,"York University, Student Centre, 4700 Keele Street, North York M3K 1P3","Bar Food, American",40.0,North York
Sweets From The Earth,BAKERY,,,218 Canarctic Drive M3J 2P4,"Bakery, Desserts",,North York
Bread & Roses,CAFÉ,3.5,5.0,"Bayview Village Shopping Centre, Unit D11, 2901 Bayview Avenue, North York","Bakery, Cafe",20.0,North York
The Captain's Boil,CASUAL DINING,3.0,5.0,"865 York Mills Road, Unit 10A, Toronto M3B 1Y6",Seafood,25.0,North York
Bulgogee House,CASUAL DINING,,,"39 Spring Garden Avenue, North York M2N 3G1","Korean, Asian",30.0,North York
The Burger's Priest,CASUAL DINING,3.4,8.0,"3280 Dufferin Street, Toronto, North York",Burger,30.0,North York
Pasta Co.,QUICK BITES,3.0,7.0,"1140 Sheppard Avenue West, North York M3K 2A2","Italian, Sandwich",35.0,North York
Pupusa Loka,CASUAL DINING,3.2,11.0,"887 Wilson Avenue, North York M3K 1E6",Latin American,35.0,North York
Urban Smoke Fusion BBQ,Other,3.4,7.0,Location Varies,BBQ,25.0,North York
Living Well,QUICK BITES,3.5,10.0,"Jane Finch Mall, Unit C19, 1911 Finch Avenue West, North York M3N 2V2","Caribbean, Fast Food",25.0,North York
Viet House,CASUAL DINING,3.1,6.0,"3200 Dufferin Street, North York","Vietnamese, Asian",25.0,North York
McDonald's,QUICK BITES,3.0,9.0,"747 Don Mills Road, North York",Fast Food,25.0,North York
The Currach,BAR,3.4,9.0,"4916 Yonge Street, North York M2N 5N5","Bar Food, Irish",80.0,North York
CJ Burgers & Pizza,QUICK BITES,3.8,7.0,"1291A Wilson Avenue, North York M3M 3C6","Burger, Pizza, Fast Food",30.0,North York
Mary Brown's,QUICK BITES,3.5,7.0,"3199 Dufferin Street, North York",Fast Food,30.0,North York
Mulan,CASUAL DINING,3.8,10.0,"747 Don Mills Road, North York M3C 1T2","Chinese, Asian",25.0,North York
Cafe Saggio,QUICK BITES,3.2,7.0,"4069 Chesswood Drive, North York","Deli, Cafe",15.0,North York
Cinnabon,DESSERT PARLOR,3.6,6.0,"Fairview Mall, 1800 Sheppard Avenue East, North York",Desserts,15.0,North York
Pizza Hut,QUICK BITES,2.7,15.0,"4936 Yonge Street, North York","Pizza, Fast Food",25.0,North York
Sakura,QUICK BITES,3.6,11.0,"York University, York Lanes, 4700 Keele Street, North York M3J 1P3","Fast Food, Japanese, Korean, Asian",25.0,North York
La Prep,CAFÉ,3.5,10.0,"York University, York Lanes, 4700 Keele Street, North York",Cafe,25.0,North York
Venarello's Pasticceria & Cafe,CAFÉ,,,"2896 Dufferin Street, North York",Cafe,15.0,North York
Iqbal Kebab & Sweet Centre,CASUAL DINING,2.9,6.0,105 Parkway Forest Drive Unit 5 M4K 1V5,"Indian, Pakistani",30.0,North York
Mastro's Ristorante,CASUAL DINING,3.4,9.0,"890 Wilson Avenue, North York M3K 1E7",Italian,75.0,North York
Grodzinski Bakery,BAKERY,3.5,9.0,"3437 Bathurst Street, Toronto M6A 2C3",Bakery,25.0,North York
Sansotei Ramen,CASUAL DINING,3.4,7.0,"13 Byng Avenue, North York M2N 5R7","Ramen, Japanese",30.0,North York
Masala Cafe,QUICK BITES,2.9,7.0,"59 Four Winds Drive, North York M3J 1K7","Sri Lankan, South Indian",20.0,North York
TSUJIRI,DESSERT PARLOR,3.2,5.0,"4909 Yonge St, North York, ON M2N 5N4",Ice Cream,15.0,North York
Kabalen,QUICK BITES,3.2,9.0,"3778 Bathurst Street, North York M3H 3M6",Filipino,30.0,North York
Alberto's Trattoria & Sports Bar,CASUAL DINING,3.6,10.0,"Finchdale Plaza, 2560 Finch Avenue West, North York M9M 2G3",Italian,70.0,North York
Hoops Sports Bar & Grill,BAR,3.1,9.0,"4207 Keele Street, North York M3J 3T8","Bar Food, Burger",65.0,North York
Modo Mio,CASUAL DINING,,,"1923 Avenue Road, North York M5M 4A2",Italian,40.0,North York
Crack Me Up,CASUAL DINING,3.0,10.0,"Parkway Mall, Inside Mall, 85 Ellesmere Road, North York M1R 4C1",American,30.0,North York
O Patio Cherrasqueira,CASUAL DINING,,,"2255 Keele Street, Toronto",Portuguese,50.0,North York
Roll.com,QUICK BITES,3.2,6.0,"5 Northtown Way, Unit 10, North York M2N 7A1",Korean,15.0,North York
In & Out Burrito,QUICK BITES,3.2,10.0,"1077 Wilson Avenue, Unit 8, North York M3K 1G7",Mexican,25.0,North York
Freshii,QUICK BITES,3.3,9.0,"861 York Mills Road, North York",Healthy Food,30.0,North York
La Pasiva,CASUAL DINING,3.9,8.0,"896 Wilson Ave, North York",Latin American,13.0,North York
The Flame Restaurant & Tavern,QUICK BITES,3.7,7.0,"1387 Lawrence Ave W, Toronto M6L 1A4","Canadian, Fast Food",25.0,North York
Second Cup Coffee Co.,CAFÉ,2.9,9.0,5095 Yonge Street,"Cafe, Coffee and Tea, Frozen Yogurt",10.0,North York
Shoeless Joe's,BAR,3.0,10.0,"3200 Dufferin Street, North York","American, Bar Food",60.0,North York
Trio - Novotel North York Hotel,CASUAL DINING,2.7,8.0,"3 Park Home Ave, Toronto M2N6L3","Grill, Bar Food",60.0,North York
Sik Korea,CASUAL DINING,2.9,5.0,"7 Spring Garden Avenue, North York M2N 3G1",Korean,40.0,North York
Orange Snail,CASUAL DINING,3.3,7.0,"York University, Stong College, 4700 Keele Street, North York","Caribbean, Sandwich",35.0,North York
China China Express,QUICK BITES,3.0,11.0,"2836 Victoria Park Avenue, North York M2J 4A8","Chinese, Asian",30.0,North York
Mamma's Pizza,QUICK BITES,3.0,10.0,"808 York Mills Road, North York","Pizza, Fast Food",25.0,North York
Dolce Camerata,CAFÉ,3.4,8.0,"Centerpoint Mall, Ground Floor, 6464 Yonge Street, North York M2M 3X4","Cafe, Desserts",35.0,North York
Isaac's Bakery,BAKERY,3.6,5.0,"3390 Bathurst Street, North York M6A 2B9",Bakery,10.0,North York
Dairy Queen (Treat),DESSERT PARLOR,3.5,8.0,5051-5061 Yonge Street Unit A01003a,"Ice Cream, Desserts, Fast Food",20.0,North York
HCafe Japanese Cafe,CASUAL DINING,,,4750 Yonge Street M2N 5M6,Japanese,25.0,North York
Golden Light Buffet,CASUAL DINING,2.7,5.0,"3560 Victoria Park Avenue, North York M2H 3S3","Chinese, Asian",50.0,North York
Fit For Life,Other,2.6,6.0,"Fairview Mall, 1800 Sheppard Avenue East, North York M2J 5A7","Healthy Food, Fast Food",25.0,North York
China Court,CASUAL DINING,3.6,6.0,"554 Sheppard Avenue West, North York M3H 2R9","Chinese, Asian",30.0,North York
Falafel Hut,QUICK BITES,2.7,7.0,"York University, York Lanes, 4700 Keele Street, North York M3K 1P3",Middle Eastern,15.0,North York
The New Caribbean Queen,QUICK BITES,3.3,6.0,"3408 Weston Road, North York M9M 2W1",Jamaican,25.0,North York
Nanalyn Jerk,CASUAL DINING,2.8,6.0,"564 Wilson Heights Boulevard, North York M3H 2T5",Caribbean,40.0,North York
Pho Bo To,CASUAL DINING,3.5,8.0,"1635 Lawrence Avenue West, North York M6L 3C9","Vietnamese, Asian",25.0,North York
"Bathurst Street, North York",Other,,,CUISINES:,American,13.0,North York
A & W,QUICK BITES,3.0,4.0,"Yorkdale Mall, Food Court, 3401 Dufferin Street, North York","Burger, Fast Food",25.0,North York
Poke Eats,QUICK BITES,,,"4750 Yonge Street, Unit 118, Toronto M2N 5M6","Hawaiian, Seafood",20.0,North York
Teta’s Mediterranean Kitchen & Bakery,CASUAL DINING,,,"4610 Dufferin Street, Suite 19B, Toronto M3H 5S4","Lebanese, Bakery, Sandwich",25.0,North York
Pumpernickel's,QUICK BITES,2.7,5.0,"North American Centre, Food Court, 5700 Yonge Street , North York","Deli, Fast Food",25.0,North York
Tim Hortons,CAFÉ,,,"4986 Yonge Street, North York","American, Donuts, Desserts",20.0,North York
California Thai,QUICK BITES,3.1,4.0,"North York City Centre, 5150 Yonge Street, North York","Fast Food, Thai, Asian",25.0,North York
Vivo Pizza + Pasta,CASUAL DINING,3.4,4.0,"75 Billy Bishop Way, North York, ON M3K 0C2",Italian,40.0,North York
Mak European Delicatessens,QUICK BITES,3.4,5.0,"1335 Lawrence Avenue, North York M3A 1C6","Deli, European",25.0,North York
Pagoda,QUICK BITES,3.3,5.0,"York University, Student Centre, 4700 Keele Street, North York M6M 4A5","Chinese, Asian, Fast Food",20.0,North York
Primary Taste Yunan Noodle,CASUAL DINING,,,"Finch & Leslie Square, 109A Ravel Road, North York M2H 1T2","Yunnan, Chinese, Asian",25.0,North York
Shanghai Korean Chinese Restaurant,CASUAL DINING,3.3,5.0,"5471 Yonge Street, North York M2N 5S1","Chinese, Korean, Asian",35.0,North York
Baretto Caffe,CAFÉ,,,"1262 Don Mills Road, Unit 106, Toronto M3B 2W7","Cafe, Italian, Coffee and Tea",15.0,North York
Laura Secord,DESSERT PARLOR,,,"Fairview Mall, 1800 Sheppard Avenue East, North York",Desserts,15.0,North York
Road Grill,Other,3.4,7.0,Location Varies,"Grill, Burger",25.0,North York
Saryo Cafe,CAFÉ,3.2,5.0,"5051 Yonge St, North York, ON M2N 5P2",Cafe,20.0,North York
Panago,QUICK BITES,3.3,9.0,"1852 Avenue Road, North York","Pizza, Fast Food",30.0,North York
Beiruti Restaurant,CASUAL DINING,,,"155 Consumers Road, North York, Toronto, Toronto",Lebanese,,North York
Delimark Cafe's,CAFÉ,3.1,8.0,"895 Don Mills Road, Toronto",Cafe,15.0,North York
Pearl Lounge Bar & Grill,CASUAL DINING,3.8,8.0,"4664 Yonge Street, North York M2N 5M1",Chinese,15.0,North York
Berries and Blooms,QUICK BITES,3.5,9.0,"York University, York Lanes 4700 Keele Street, North York M3J 1P3",Deli,20.0,North York
Golden Star Restaurant,CASUAL DINING,,,"3434 Weston Road, North York M9M 2W1","Chinese, Guyanese, Caribbean",30.0,North York
Dragon House,CASUAL DINING,2.9,7.0,"243 Sheppard Avenue East, North York M2N 3A8","Chinese, Asian",35.0,North York
