Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Spice And Aroma,CASUAL DINING,,,"387 Spadina Avenue, Toronto M5T 2G6",Chinese,25.0,Kensington-Chinatown
Detour Bar,BAR,2.6,5.0,"193 1/2 Baldwin Street, Toronto",Bar Food,55.0,Kensington-Chinatown
Kensington Brewing Company,Other,,,"299 Augusta Ave, Toronto, ON M5T 2M2",Beverages,30.0,Kensington-Chinatown
Coalition,BAR,2.6,5.0,"349A College Street, Toronto",Bar Food,55.0,Kensington-Chinatown
Cool N2 Ice Cream,DESSERT PARLOR,,,"412 Queen Street West, Toronto, ON M5V 2A7",Ice Cream,10.0,Kensington-Chinatown
Chinatown Centre Delight,Other,,,"Chinatown Centre, Food Court, 222 Spadina Avenue, Toronto M5T 2C2",Cantonese,15.0,Kensington-Chinatown
Hyacinth's Kitchen,QUICK BITES,2.6,4.0,"Market 707, 707 Dundas Street West, Toronto M5T 2W6",Caribbean,20.0,Kensington-Chinatown
Tech Zone Bubble Tea,BEVERAGE SHOP,,,"326 Spadina Avenue, Toronto","Bubble Tea, Beverages",10.0,Kensington-Chinatown
Nest,Other,,,"423 College Street, Toronto M5T 1T1",Drinks Only,20.0,Kensington-Chinatown
Wrestlers,CAFÉ,,,198 Augusta Avenue M5T 2L6,"Coffee and Tea, Desserts, Ice Cream",,Kensington-Chinatown
Osmow's,QUICK BITES,,,"351 College Street, Toronto M5T 1S5","Mediterranean, Sandwich",15.0,Kensington-Chinatown
Ma La Chi Huo,QUICK BITES,,,"346 Spadina Avenue, Unit 108, Toronto M5T 1J5",Northern Chinese,10.0,Kensington-Chinatown
XinDe Ji,Other,,,"Chinatown Centre, Food Court, 222 Spadina Avenue, Toronto M5T 2C2","Chinese, Fast Food",15.0,Kensington-Chinatown
Pizza Nova,QUICK BITES,,,"267 College Street, Toronto M5T 1R5","Pizza, Fast Food",30.0,Kensington-Chinatown
Fancy Pig,QUICK BITES,,,"285 Augusta Avenue, Toronto M5T",Sandwich,20.0,Kensington-Chinatown
Jiu Jiu Ya Bo,QUICK BITES,,,"Chinatown Centre, 222 Spadina Avenue, Toronto M5T 2C2",Northern Chinese,10.0,Kensington-Chinatown
Man Wa Cafe,CAFÉ,,,"Chinatown Centre, Second Floor, 222 Spadina Avenue, Toronto M5T 2C2","Cafe, Hong Kong Style",15.0,Kensington-Chinatown
The Original One,BEVERAGE SHOP,,,"Market 707, 707 Dundas Street West, Toronto M5T 2W6","Bubble Tea, Chinese",15.0,Kensington-Chinatown
Fudao Noodle House,CASUAL DINING,,,"358 Spadina Ave, Toronto",Chinese,25.0,Kensington-Chinatown
Yummy Refills,QUICK BITES,,,"Dragon City Mall, Main Floor, 280 Spadina Avenue, Toronto M5T 3A5","Bubble Tea, Chinese",10.0,Kensington-Chinatown
Bo De Duyen,BEVERAGE SHOP,,,"188 Spadina Avenue, Unit 14, Toronto M5T 3A4","Bubble Tea, Chinese, Beverages",15.0,Kensington-Chinatown
Big Trouble Pizza,BAR,,,"235, Spadina, Avenue 1, Toronto, Kensington-Chinatown, Toronto",Canadian,40.0,Kensington-Chinatown
K Food,QUICK BITES,,,"Market 707, 707 Dundas Street West, Toronto M5T 2W6",Korean,15.0,Kensington-Chinatown
Shi Miaodao Yunnan Rice Noodle,CASUAL DINING,,,"318 Spadina Ave, Toronto, ON M5T 2E7",Malaysian,40.0,Kensington-Chinatown
Shun Yuen Food,BEVERAGE SHOP,,,"285 Spadina Avenue, Toronto","Beverages, Asian",10.0,Kensington-Chinatown
THE 6 JUICES,Other,,,214 Augusta Avenue M5T 2L8,"Healthy Food, Juices, Vegetarian",25.0,Kensington-Chinatown
Tree Top African Cafe,CAFÉ,,,"620 Dundas Street West, Toronto M5T 1H7","Cafe, African",30.0,Kensington-Chinatown
Tim Hortons,CAFÉ,,,"399 Bathurst Street, Kensington-Chinatown, Toronto ON M5T 2S8","American, Donuts, Desserts",20.0,Kensington-Chinatown
Tumi,QUICK BITES,,,"249 Augusta Avenue, Toronto M5T 2L8","Peruvian, Mexican",,Kensington-Chinatown
Bunz Urban Cuisine,QUICK BITES,,,"Market 707, 707 Dundas Street West, Toronto M5T 2W6","Fast Food, Burger",25.0,Kensington-Chinatown
La Sabrosa,BEVERAGE SHOP,,,"214 Augusta Avenue, Toronto M5T 2L8",Juices,,Kensington-Chinatown
Green Tea Restaurant Downtown,CASUAL DINING,,,"261 Spadina Avenue Upper Level, Toronto. ON M5T 2E3",Chinese,25.0,Kensington-Chinatown
Citywok Kitchen,Other,,,"Chinatown Centre, Food Court, 222 Spadina Avenue, Toronto M5T 2C2",Cantonese,15.0,Kensington-Chinatown
8090 KTV,BAR,,,"530 Dundas Street West, Toronto","Bar Food, Chinese, Asian",40.0,Kensington-Chinatown
Souppe Shoppe,QUICK BITES,,,"Market 707, 707 Dundas Street West, Toronto M5T2W6",Canadian,20.0,Kensington-Chinatown
Blintz and a Bong,CAFÉ,,,Opening Soon,Cafe,20.0,Kensington-Chinatown
Mazar's Kitchen,CASUAL DINING,,,707 Dundas Street West M5T 1Y9,Afghan,25.0,Kensington-Chinatown
Lola,BAR,,,"40 Kensington Avenue, Toronto M5T 2J9",Drinks Only,30.0,Kensington-Chinatown
Beer 2 Beer,CASUAL DINING,,,"319 Augusta Avenue, Toronto, ON M5T 1N9",Canadian,40.0,Kensington-Chinatown
Livelihood Cafe,CAFÉ,,,"254 Augusta Avenue, Toronto, ON M5T 2L7",Cafe,15.0,Kensington-Chinatown
Snow Lava,DESSERT PARLOR,,,"413 Spadina Ave, Toronto, ON M5T 2G6","Desserts, Japanese",15.0,Kensington-Chinatown
Koishi,DESSERT PARLOR,,,"160 Baldwin St, Toronto",Ice Cream,20.0,Kensington-Chinatown
Tim Hortons,CAFÉ,,,399 Bathurst Street M5T2S7,Coffee and Tea,13.0,Kensington-Chinatown
Mnandi Pies,QUICK BITES,,,"707 Dundas Street W, Toronto M5T 2W6",African,10.0,Kensington-Chinatown
