,Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,District
2130,Espresso Etc,CAFÉ,3.5,12.0,350 Dundas Street West,Cafe,20.0,Grange Park
2131,Sushi Cafe Bon Gung,Other,,,109 McCaul Street,Japanese,20.0,Grange Park
2132,Little Pebbles,CAFÉ,3.4,6.0,Kensington Market,Cafe,10.0,Grange Park
2133,Sumac Kebab Kitchen,QUICK BITES,3.2,7.0,287 Dundas Street West,Middle Eastern,30.0,Grange Park
2134,CL Tea House,BEVERAGE SHOP,2.9,5.0,109 McCaul Street,Bubble Cafe,10.0,Grange Park
2135,Sichuan House,CASUAL DINING,3.5,8.0,394 Spadina Avenue,Chinese,40.0,Grange Park
2136,Souvlaki House,Other,3.0,13.0,109 McCaul Street,Fast Food,20.0,Grange Park
2137,Orange Alert Coffee,CAFÉ,2.7,10.0,298 Dundas Street West,Cafe,15.0,Grange Park
2138,Baskin Robbins,DESSERT PARLOR,3.1,12.0,275 Dundas Street West,Desserts,15.0,Grange Park
2139,Thai Bright,Other,3.1,11.0,109 McCaul Street,Thai,20.0,Grange Park
2140,Popular Pot,CASUAL DINING,3.3,13.0,369 Spadina Avenue,Northern Chinese,45.0,Grange Park
2141,McDonald's,QUICK BITES,3.4,13.0,109 McCaul Street,Fast Food,25.0,Grange Park
2142,Swiss Chalet,CASUAL DINING,2.7,8.0,700 University Avenue,American,40.0,Grange Park
2143,Mr. Sub,QUICK BITES,2.1,12.0,438 University Avenue,Fast Food,25.0,Grange Park
2144,Rol Jui,CASUAL DINING,3.3,19.0,472 Dundas Street West,Chinese,35.0,Grange Park
2145,The Coffee Exchange,Other,3.6,7.0,109 McCaul Street,Cafe,15.0,Grange Park
2146,Anoush,QUICK BITES,3.3,11.0,250 Dundas Street West,Middle Eastern,25.0,Grange Park
2147,Tim Hortons,CAFÉ,3.8,11.0,438 University Avenue,American,20.0,Grange Park
2148,Tasty Chinese Food,Other,3.3,9.0,109 McCaul Street,Fast Food,20.0,Grange Park
2149,Second Cup,CAFÉ,3.7,10.0,600 University Avenue,Cafe,10.0,Grange Park
2150,Helena's Magic Kitchen,Other,3.5,8.0,109 McCaul Street,European,20.0,Grange Park
2151,Liuuil Hot Pot,CASUAL DINING,2.6,8.0,77 Huron Street,Chinese,45.0,Grange Park
2152,Sonic,CAFÉ,2.7,7.0,60 Cecil Street,Cafe,25.0,Grange Park
2153,Subway,Other,3.0,10.0,700 University Avenue,Fast Food,20.0,Grange Park
2154,Lamb Kebab,QUICK BITES,,,492 Dundas Street West,Northern Chinese,15.0,Grange Park
2155,Pho Express,Other,,,109 McCaul Street,Fast Food,15.0,Grange Park
2156,Sid's Deli,QUICK BITES,,,160 McCaul Street,Deli,25.0,Grange Park
2157,Wow K Food,Other,3.5,6.0,109 McCaul Street,Fast Food,25.0,Grange Park
2158,Tian An Cuisine,CASUAL DINING,,,492 Dundas Street West,Northern Chinese,30.0,Grange Park
2159,Bread & Bowl,CAFÉ,,,2 Murray Street,Cafe,30.0,Grange Park
2160,Mr. Souvlaki,Other,2.5,5.0,700 University Avenue,Mediterranean,20.0,Grange Park
2161,Cube Nightclub,Other,,,314 Queen Street West,Bar Food,50.0,Grange Park
2162,Duke Of Cornwall,Other,,,400 University Ave,American,35.0,Grange Park
2163,Aroma Espresso Bar,CAFÉ,,,600 University Avenue,Cafe,25.0,Grange Park
2164,Druxy's Famous Deli,QUICK BITES,,,400 University Avenue,Fast Food,25.0,Grange Park
2165,Crazy Burrito,Other,,,University & Dundas M5G,Mexican,,Grange Park
2166,Fiesta Burrito,Other,,,109 McCaul Street,Mexican,20.0,Grange Park
2167,B-Boss KTV,CASUAL DINING,,,283 Spadina Avenue,Bar Food,35.0,Grange Park
2168,Veda,CASUAL DINING,,,500 University Avenue,Indian,35.0,Grange Park
2169,Sushi tanoshii,CASUAL DINING,,,45 Baldwin Street,Japanese,,Grange Park
2170,Jerk Brothers,Other,,,University & Dundas,Caribbean,25.0,Grange Park
2171,The Corner Espresso Co.,CAFÉ,,,20 St. Patrick Street,Cafe,15.0,Grange Park
2172,"University Avenue, Grange Park",Other,,,CUISINES:,Mediterranean,,Grange Park
2173,The Aviary,Other,,,484 A Front St E,Bar Food,35.0,Grange Park
2174,Carafted Bean Cafe,CAFÉ,,,298 Dundas St W,Cafe,15.0,Grange Park
2175,Dears Cafeteria,CAFÉ,,,336 Dundas Street West,Asian,20.0,Grange Park
2176,Manchu Wok,QUICK BITES,,,700 University Avenue,Fast Food,25.0,Grange Park
2177,The Burger's Priest,QUICK BITES,4.2,779.0,1636 Queen St. E,American,30.0,The Beaches
2178,Green Eggplant Restaurant,CASUAL DINING,4.1,249.0,2022 Queen Street East,Mediterranean,70.0,The Beaches
2179,Ed's Real Scoop,DESSERT PARLOR,4.6,174.0,2224 Queen Street East,Desserts,20.0,The Beaches
2180,Udupi Palace,CASUAL DINING,4.1,141.0,1460 Gerrard Street East,Indian,35.0,The Beaches
2181,Hogtown Smoke,CASUAL DINING,3.5,88.0,1959 Queen Street East,BBQ,50.0,The Beaches
2182,Sauvignon,CASUAL DINING,4.5,107.0,1862 Queen Street East,French,80.0,The Beaches
2183,Vi Vetha Bistro,CASUAL DINING,4.6,94.0,2485 Queen Street East,Italian,60.0,The Beaches
2184,Sunset Grill,CASUAL DINING,3.8,93.0,2006 Queen Street East,Diner,30.0,The Beaches
2185,Murphy's Law,CASUAL DINING,3.9,83.0,1702 Queen Street East,Bar Food,50.0,The Beaches
2186,Yumei Sushi,CASUAL DINING,4.3,68.0,2116 Queen Street East,Japanese,50.0,The Beaches
2187,Cinamon Indian Bistro,CASUAL DINING,3.9,60.0,1966 Queen Street East,Indian,50.0,The Beaches
2188,Zane Patisserie & Boulangerie,DESSERT PARLOR,4.2,48.0,1842 Queen Street East,Desserts,10.0,The Beaches
2189,The Beacher Cafe,CASUAL DINING,3.3,71.0,2162 Queen Street East,American,40.0,The Beaches
2190,Veloute,CASUAL DINING,4.1,48.0,2343 Queen Street East,French,70.0,The Beaches
2191,The Stone Lion,CASUAL DINING,3.1,65.0,1958 Queen Street East,British,65.0,The Beaches
2192,Thai House Cuisine,CASUAL DINING,3.9,50.0,2213 Queen Street East,Thai,30.0,The Beaches
2193,Aki Da,CASUAL DINING,3.6,74.0,1911 Queen Street East,Japanese,45.0,The Beaches
2194,Whitlock's,CASUAL DINING,3.0,72.0,1961 Queen Street East,Mediterranean,40.0,The Beaches
2195,Green Basil,CASUAL DINING,3.9,57.0,2120 Queen Street East,Thai,40.0,The Beaches
2196,Japango,CASUAL DINING,4.0,54.0,2209 Queen Street East,Japanese,50.0,The Beaches
2197,Garden Gate,CASUAL DINING,3.9,53.0,2379 Queen Street East,Chinese,25.0,The Beaches
2198,The Beech Tree,CASUAL DINING,3.9,39.0,924 Kingston Road,British,85.0,The Beaches
2199,Delhi Bistro,CASUAL DINING,4.2,51.0,2214 Queen Street East,Indian,45.0,The Beaches
2200,Seaspray Restaurant,CASUAL DINING,4.0,44.0,629 Kingston Road,Chinese,30.0,The Beaches
2201,No Bull Burger,QUICK BITES,3.9,36.0,1019 Kingston Road,American,30.0,The Beaches
2202,Ali's Tandoori Curry House,CASUAL DINING,3.8,49.0,2306 Queen Street East,Indian,50.0,The Beaches
2203,Tori's Bakeshop,BAKERY,3.6,21.0,2188 Queen Steet East,Bakery,25.0,The Beaches
2204,Bikkuri,CASUAL DINING,3.4,44.0,2197 Queen Street East,Japanese,45.0,The Beaches
2205,Life is Sweet,DESSERT PARLOR,3.9,26.0,2345 Queen Street East,Desserts,20.0,The Beaches
2206,Remarkable Bean,CAFÉ,3.9,38.0,2242 Queen Street East,Cafe,20.0,The Beaches
2207,Cool Runnings,CASUAL DINING,3.9,28.0,146 Main Street,Caribbean,30.0,The Beaches
2208,The Green Dragon Pub,BAR,3.9,40.0,1032 Kingston Road,Bar Food,40.0,The Beaches
2209,Kyouka Ramen,CASUAL DINING,3.8,23.0,2222 Queen Street East,Japanese,50.0,The Beaches
2210,Castro's Lounge,BAR,3.9,35.0,2116 Queen Street East,Mexican,50.0,The Beaches
2211,Bam! Breakfast & Bistro,CASUAL DINING,3.8,26.0,1970 Queen Street East,Diner,30.0,The Beaches
2212,Outrigger,CASUAL DINING,3.5,37.0,2232 Queen Street East,Italian,65.0,The Beaches
2213,The Grover,CASUAL DINING,3.6,27.0,676 Kingston Road,Bar Food,50.0,The Beaches
2214,The Feathers,CASUAL DINING,3.9,31.0,962 Kingston Road,British,40.0,The Beaches
2215,Mars Beach Diner,CASUAL DINING,2.6,37.0,1987 Queen Street East,Diner,35.0,The Beaches
2216,O Sushi,CASUAL DINING,3.8,23.0,6 Coxwell Avenue,Japanese,40.0,The Beaches
2217,King's Diner,CASUAL DINING,3.9,26.0,906 Kingston Road,Diner,30.0,The Beaches
2218,Beachside Grill,CASUAL DINING,3.4,29.0,1922 Queen Street East,Diner,35.0,The Beaches
2219,Brick Street Bakery,BAKERY,3.8,28.0,1969 Queen Street East,Bakery,30.0,The Beaches
2220,Pizzaiolo,QUICK BITES,3.6,27.0,66 Kingston Road,Fast Food,30.0,The Beaches
2221,Delina Restaurant,QUICK BITES,3.8,22.0,1891 Queen Street East,Middle Eastern,20.0,The Beaches
2222,Beaches Bake Shop & Cafe,CAFÉ,3.7,12.0,900 Kingston Road,Cafe,20.0,The Beaches
2223,Sandy's Cuisine & Cafe,QUICK BITES,3.7,20.0,941 Kingston Road,Middle Eastern,15.0,The Beaches
2224,Kingston Chinese Restaurant,CASUAL DINING,3.8,24.0,955 Kingston Road,Chinese,35.0,The Beaches
2225,Burrito Bandidos,QUICK BITES,3.6,21.0,"1614A Queen Street East, Toronto",Fast Food,25.0,The Beaches
2226,Budapest Restaurant,CASUAL DINING,3.5,11.0,1959 Gerrard Street East,Hungarian,25.0,The Beaches
2227,Occasions Restaurant,CASUAL DINING,3.4,18.0,30 Eastwood Road,Mediterranean,45.0,The Beaches
2228,Bagels On Fire,CAFÉ,3.5,13.0,2248 Queen Street East,Cafe,25.0,The Beaches
2229,Juice & Java,CAFÉ,3.8,18.0,2102 Queen Street East,Cafe,30.0,The Beaches
2230,Breakwall BBQ & Smokehouse,CASUAL DINING,3.7,18.0,1910 Queen Street East,BBQ,60.0,The Beaches
2231,Kingston Gourmet Boxes,QUICK BITES,3.4,14.0,452 Kingston Road,Indian,25.0,The Beaches
2232,XOLA,CASUAL DINING,3.1,11.0,2222 Queen Street East,Mexican,55.0,The Beaches
2233,The Fill Station & Sports Bar,CASUAL DINING,3.4,18.0,2282 Queen Street East,Bar Food,40.0,The Beaches
2234,Gabby's,BAR,2.9,18.0,980 Kingston Road,Bar Food,55.0,The Beaches
2235,Madhus,CAFÉ,3.5,17.0,982 Kingston Road,Cafe,25.0,The Beaches
2236,Honey Bee Restaurant,CASUAL DINING,2.7,16.0,2028 Queen Street East ,Chinese,45.0,The Beaches
2237,Hero Certified Burgers,QUICK BITES,3.6,16.0,2018 Queen Street East,American,25.0,The Beaches
2238,Foodoe's Fish & Chips,QUICK BITES,3.3,9.0,1036 Kingston Road,British,30.0,The Beaches
2239,Isabella's Boutique Restaurant,CASUAL DINING,3.8,4.0,2328 Queen Street East,American,25.0,The Beaches
2240,Pizza Hut,QUICK BITES,2.9,12.0,2070 Queen Street East,Fast Food,25.0,The Beaches
2241,Mamma's Pizza,QUICK BITES,3.6,13.0,2118 Queen Street East,Fast Food,25.0,The Beaches
2242,Pattaya Thai Kitchen,CASUAL DINING,3.6,8.0,2326 Queen Street East,Thai,35.0,The Beaches
2243,My Place,BAR,3.1,16.0,2066 Queen Street East,Bar Food,60.0,The Beaches
2244,Carters Landing,BAR,3.6,4.0,1681 Lake Shore Boulevard East,Bar Food,30.0,The Beaches
2245,Sleepy Baker,BAKERY,,,7 Coxwell Avenue,Bakery,15.0,The Beaches
2246,Jody's Deli,QUICK BITES,3.7,10.0,64 Kingston Road,Deli,25.0,The Beaches
2247,Sanna's Farmacia Juicebar,BEVERAGE SHOP,3.1,11.0,2096 Queen Street East,Beverages,20.0,The Beaches
2248,The Belgian Chocolate Shop,DESSERT PARLOR,3.9,7.0,2455 Queen Street East,Desserts,10.0,The Beaches
2249,Bud's Coffee Bar,CAFÉ,3.4,7.0,1934 Queen Street East,Cafe,20.0,The Beaches
2250,Salty Dog Bar & Grill,BAR,2.8,11.0,1980 Queen Street East,Bar Food,45.0,The Beaches
2251,Fat Bastard Burrito,QUICK BITES,3.0,7.0,2008 Queen Street East,Mexican,25.0,The Beaches
2252,Bodega Henriette,DESSERT PARLOR,,,121 Bowmore Road,Desserts,10.0,The Beaches
2253,David's Tea,BEVERAGE SHOP,3.5,6.0,2010 Queen Street East,Cafe,15.0,The Beaches
2254,Chocolate By Wickerhead,DESSERT PARLOR,3.1,5.0,2375 Queen Street East,Desserts,25.0,The Beaches
2255,Athens Pastries,CAFÉ,,,1681 Lake Shore Boulevard East,Cafe,25.0,The Beaches
2256,Grinder Coffee,CAFÉ,3.7,9.0,126 Main Street,Cafe,25.0,The Beaches
2257,Amma Roti House ,CASUAL DINING,3.6,6.0,2014 Queen Street E,Indian,,The Beaches
2258,Beryl's Pepper Pot,QUICK BITES,3.4,6.0,1610 Queen Street East,Caribbean,25.0,The Beaches
2259,Swiss Chalet Express,CASUAL DINING,3.1,8.0,2148 Queen Street East,American,40.0,The Beaches
2260,Fade In Cafe,CASUAL DINING,3.4,4.0,143 Main Street,Diner,30.0,The Beaches
2261,The Bulging Burger,QUICK BITES,,,2459 Queen Street East,American,25.0,The Beaches
2262,Stone Pizza,QUICK BITES,,,281 Scarborough Road,Fast Food,30.0,The Beaches
2263,The Nutty Chocolatier,DESSERT PARLOR,,,2179 Queen Street East,Desserts,15.0,The Beaches
2264,ZIBA Berlin Döner,QUICK BITES,,,1608 Queen Street East,German,20.0,The Beaches
2265,Mélange,BAR,2.8,6.0,172 Main Street,Bar Food,40.0,The Beaches
2266,Pizzaville,QUICK BITES,3.0,6.0,1971 Queen Street East,Fast Food,25.0,The Beaches
2267,Oscar Coffee + Espresso Bar,CAFÉ,,,2377 Queen Street East,Cafe,20.0,The Beaches
2268,Naturalis,CAFÉ,,,2198 Queen Street East,Cafe,20.0,The Beaches
2269,Pizza Pizza,QUICK BITES,2.9,6.0,1054 Kingston Road,Fast Food,25.0,The Beaches
2270,Beach Hill Smokehouse,FAST CASUAL,,,172 Main Street South,BBQ,25.0,The Beaches
2271,Captain Jack,BAR,2.9,5.0,2 Wheeler Avenue,Bar Food,45.0,The Beaches
2272,Beach Fish House,QUICK BITES,3.6,4.0,1963 Queen Street East,Seafood,20.0,The Beaches
2273,Corks & Platters,BAR,,,2220 Queen Street East,Bar Food,50.0,The Beaches
2274,Sweat & Soda,CAFÉ,,,1091 Queen St E,Cafe,25.0,The Beaches
2275,The Emerald Bar & Grill,CASUAL DINING,,,1628 Queen Street East,Bar Food,,The Beaches
2276,Pizza Nova,QUICK BITES,3.7,5.0,1928 Queen Street East,Fast Food,30.0,The Beaches
2277,Souvlaki Hut,QUICK BITES,,,2100 Queen Street East,Mediterranean,30.0,The Beaches
2278,McDonald's,QUICK BITES,3.1,4.0,2480 Gerrard Street East,Fast Food,25.0,The Beaches
2279,Beach Shawarma,QUICK BITES,,,1608 Queen Street East,Middle Eastern,25.0,The Beaches
2280,The Flying Elephant Bakery,BAKERY,,,2328 Queen Street East,Bakery,15.0,The Beaches
2281,Touti Gelati,DESSERT PARLOR,,,1865 Queen Street East,Desserts,15.0,The Beaches
2282,Tim Hortons,CAFÉ,,,2002 Queen Street East,American,20.0,The Beaches
2283,Mullins,BAR,,,917 Kingston Road,Bar Food,55.0,The Beaches
2284,Fleur de Lis,BAR,,,355 Coxwell Avenue,Bar Food,35.0,The Beaches
2285,AMS Pizza & Wings,QUICK BITES,,,162 Main Street,Fast Food,25.0,The Beaches
2286,Subway,QUICK BITES,,,968 Kingston Road,Fast Food,20.0,The Beaches
2287,Good Time Coffee,QUICK BITES,,,1946 Gerrard Street East,Diner,20.0,The Beaches
2288,Fearless Meat,FAST CASUAL,,,884 Kingston Rd,American,25.0,The Beaches
2289,Ruby Tuesdays,BAR,,,1942 Gerrard Street East,Bar Food,35.0,The Beaches
2290,Jimmy's Place,CASUAL DINING,,,1950 Gerrard Street East,Diner,30.0,The Beaches
2291,Beach Hill Pub,BAR,,,1929 Gerrard Street East,Bar Food,35.0,The Beaches
2292,Robin's Pizza & Wings,QUICK BITES,,,263 Coxwell Avenue,Fast Food,25.0,The Beaches
2293,Starbucks,CAFÉ,,,1984 Queen Street East,Cafe,20.0,The Beaches
2294,Domino's,QUICK BITES,,,2194 Gerrard Street East,Fast Food,25.0,The Beaches
2295,La Sala,CASUAL DINING,,,"1975A Queen Street East, Toronto, ON",Italian,,The Beaches
2296,Sticky Rice,CASUAL DINING,,,1489 Gerrard St E,Thai,,The Beaches
2297,Abetron,CASUAL DINING,,,84 Kingston Road,American,80.0,The Beaches
2298,All Starz Espresso Bar,CAFÉ,,,2249 Gerrard Street East,Cafe,15.0,The Beaches
2299,C & G Sports Lounge,BAR,,,355 Coxwell Avenue,Bar Food,20.0,The Beaches
2300,Starbucks,CAFÉ,,,1842 Queen Street East,Coffee and Cafe,,The Beaches
2301,Savoury Grounds,CAFÉ,,,283 Scarborough Road,Cafe,10.0,The Beaches
2302,Johnny Catch,QUICK BITES,,,1675 Lake Shore Boulevard E,British,15.0,The Beaches
2303,The Wren,CASUAL DINING,4.2,80.0,1382 Danforth Avenue,Bar Food,50.0,East Danforth
2304,Morgan's On The Danforth,CASUAL DINING,4.1,60.0,1282 Danforth Avenue,American,85.0,East Danforth
2305,Rendez-Vous,CASUAL DINING,4.0,46.0,1408 Danforth Avenue,African,40.0,East Danforth
2306,Double Sushi,CASUAL DINING,3.9,39.0,2795 Danforth Avenue,Japanese,45.0,East Danforth
2307,Gerrard Spaghetti & Pizza,CASUAL DINING,3.9,58.0,1528 Danforth Avenue,Italian,30.0,East Danforth
2308,El Sol,CASUAL DINING,2.9,62.0,1448 Danforth Avenue,Mexican,40.0,East Danforth
2309,Melanie's Bistro,CASUAL DINING,4.1,60.0,1870 Danforth Avenue,BBQ,60.0,East Danforth
2310,Sarah's Cafe & Bar,CASUAL DINING,3.1,62.0,1426 Danforth Avenue,American,55.0,East Danforth
2311,Basil Thai Kitchen,CASUAL DINING,3.8,45.0,2326 Danforth Avenue,Thai,40.0,East Danforth
2312,Relish Bar & Grill,CASUAL DINING,4.1,63.0,511 Danforth Ave,Bar Food,50.0,East Danforth
2313,Red Rocket Coffee,CAFÉ,4.0,52.0,1364 Danforth Avenue,Cafe,25.0,East Danforth
2314,Len Duckworth,QUICK BITES,4.0,42.0,2638 Danforth Avenue,British,30.0,East Danforth
2315,Retro Burger,QUICK BITES,3.7,41.0,1684 Danforth Avenue,American,25.0,East Danforth
2316,Patisserie La Cigogne,CAFÉ,3.9,41.0,1419 Danforth Avenue,Bakery,30.0,East Danforth
2317,Sunset Grill,CASUAL DINING,3.7,37.0,1602 Danforth Avenue,Diner,30.0,East Danforth
2318,Red Chilli Thai,CASUAL DINING,3.3,33.0,1266 Danforth Avenue,Thai,40.0,East Danforth
2319,Bistro Camino,CASUAL DINING,3.9,29.0,2750 Danforth Avenue,BBQ,65.0,East Danforth
2320,Wazema,CASUAL DINING,3.8,23.0,1360 Danforth Avenue,African,30.0,East Danforth
2321,Thai Room,CASUAL DINING,3.3,22.0,2063 Danforth Avenue,Thai,45.0,East Danforth
2322,Local 1794,CASUAL DINING,3.1,18.0,1794 Danforth Avenue,American,60.0,East Danforth
2323,Mike's Fish & Chips,QUICK BITES,3.6,17.0,2162 Danforth Avenue,British,15.0,East Danforth
2324,Cake Town Cafe,CAFÉ,3.5,30.0,2039 Danforth Avenue,Cafe,20.0,East Danforth
2325,St. Clair Ice Cream,DESSERT PARLOR,3.6,19.0,2861 Danforth Avenue,Desserts,15.0,East Danforth
2326,Mister Tasty,QUICK BITES,3.6,23.0,2743 Danforth Avenue,Fast Food,30.0,East Danforth
2327,Happy Sushi,CASUAL DINING,3.2,21.0,2143 Danforth Avenue,Japanese,30.0,East Danforth
2328,Lalibela,CASUAL DINING,3.2,13.0,1202 Danforth Avenue,African,35.0,East Danforth
2329,Sauce On Danforth,BAR,3.6,17.0,1376 Danforth Avenue,Bar Food,50.0,East Danforth
2330,Quattro 4 Ragazze,CASUAL DINING,3.8,17.0,1792 Danforth Avenue,Italian,55.0,East Danforth
2331,Lucy,CASUAL DINING,3.9,14.0,1690 Danforth Avenue,African,30.0,East Danforth
2332,TKO's The Sports Pub,CASUAL DINING,3.2,16.0,1600 Danforth Avenue,Bar Food,40.0,East Danforth
2333,Golden Pizza,QUICK BITES,3.9,20.0,2360 Danforth Avenue,Fast Food,30.0,East Danforth
2334,Time Capsule Cafe,CAFÉ,,,2183 Danforth Avenue,Cafe,20.0,East Danforth
2335,Thai One On,CASUAL DINING,3.6,19.0,1779 Danforth Avenue,Thai,45.0,East Danforth
2336,Hollandaise Diner,CASUAL DINING,3.3,7.0,2231 Danforth Avenue,Diner,35.0,East Danforth
2337,Poonam Delite,CASUAL DINING,3.1,15.0,2658 Danforth Avenue,Indian,35.0,East Danforth
2338,Gharoa,CASUAL DINING,3.2,6.0,2994 Danforth Avenue,Bangladeshi,30.0,East Danforth
2339,Grillies,QUICK BITES,3.4,11.0,2632 Danforth Avenue,American,25.0,East Danforth
2340,Sala Modern Thai Kitchen & Bar,CASUAL DINING,3.5,5.0,1262 Danforth Avenue Toronto,Thai,30.0,East Danforth
2341,Danforth Roti Shop,QUICK BITES,3.3,7.0,2844 Danforth Avenue,Caribbean,25.0,East Danforth
2342,North Pole Bakery,BAKERY,3.7,12.0,1210 Danforth Avenue,Bakery,25.0,East Danforth
2343,Sweet Serendipity,BAKERY,3.8,12.0,1335 Danforth Avenue,Bakery,20.0,East Danforth
2344,Viking Bakery,BAKERY,3.4,4.0,2207 Danforth Avenue,Bakery,,East Danforth
2345,Celena's Bakery,BAKERY,3.1,12.0,2036 Danforth Avenue,Bakery,25.0,East Danforth
2346,Sandy's Restaurant,CASUAL DINING,3.6,9.0,2093 Danforth Avenue,American,30.0,East Danforth
2347,Groove Bar & Grill,CASUAL DINING,3.4,8.0,1952 Danforth Avenue,Bar Food,40.0,East Danforth
2348,Anondo Restaurant,QUICK BITES,3.7,6.0,2891 Danforth Avenue,Indian,25.0,East Danforth
2349,Forth Avenue Kitchen & Bar,CASUAL DINING,,,1820 Danforth Avenue,American,60.0,East Danforth
2350,Hakka Chopsticks,CASUAL DINING,3.3,6.0,2940 Danforth Avenue,Chinese,45.0,East Danforth
2351,Pavillion Pastries,CAFÉ,3.5,5.0,2554 Danforth Avenue,Cafe,20.0,East Danforth
2352,Atlas Palace Cafe,CASUAL DINING,3.5,5.0,1413 Danforth Avenue,Middle Eastern,30.0,East Danforth
2353,Smiley's,CASUAL DINING,3.1,7.0,2543 Danforth Avenue,Mediterranean,30.0,East Danforth
2354,Al Mandi,CASUAL DINING,3.5,11.0,1328 Danforth Avenue,Middle Eastern,45.0,East Danforth
2355,Su-Good,CASUAL DINING,3.1,6.0,2626 Danforth Avenue,Chinese,35.0,East Danforth
2356,Sultan Shawarma & Falafel,QUICK BITES,3.0,10.0,2558 Danforth Avenue,Middle Eastern,20.0,East Danforth
2357,Makkah Restaurant,QUICK BITES,3.5,8.0,2980 Danforth Avenue,Bangladeshi,25.0,East Danforth
2358,East Of York,QUICK BITES,3.3,7.0,1904 Danforth Avenue,Indian,20.0,East Danforth
2359,Subhan Pizza,QUICK BITES,2.9,7.0,2970 Danforth Avenue,Fast Food,25.0,East Danforth
2360,ASAP City,QUICK BITES,,,2075 Danforth Avenue,American,,East Danforth
2361,Pizza Nova,QUICK BITES,3.1,7.0,1954 Danforth Avenue,Fast Food,30.0,East Danforth
2362,Hirut,CASUAL DINING,3.7,4.0,2050 Danforth Avenue,African,30.0,East Danforth
2363,Blue Nile,CASUAL DINING,3.6,5.0,1260 Danforth Avenue,African,30.0,East Danforth
2364,Danforth Sandwich,QUICK BITES,3.0,7.0,2116 Danforth Avenue,Italian,25.0,East Danforth
2365,McDonald's,QUICK BITES,3.6,8.0,1735 Danforth Avenue,Fast Food,25.0,East Danforth
2366,D'lusso Cafe & Bistro,CAFÉ,,,1504 Danforth Avenue,Cafe,35.0,East Danforth
2367,Star Buzz Lounge,CASUAL DINING,,,1381 Danforth Avenue,Middle Eastern,30.0,East Danforth
2368,Linsmore Tavern,BAR,3.1,6.0,1298 Danforth Avenue,Bar Food,55.0,East Danforth
2369,Firkin on Danforth,Other,,,2057 Danforth Avenue,Bar Food,,East Danforth
2370,Maple Leaf Dairy,DESSERT PARLOR,,,2859 Danforth Avenue,Desserts,15.0,East Danforth
2371,Kilt And Harp Pub,CASUAL DINING,3.5,6.0,2046 Danforth Avenue,Bar Food,40.0,East Danforth
2372,Burger King,FAST FOOD,2.9,6.0,3003 Danforth Avenue,Fast Food,20.0,East Danforth
2373,Dunn's Famous Express,CASUAL DINING,,,1779 Danforth Ave,American,25.0,East Danforth
2374,Subway,QUICK BITES,3.0,5.0,3003 Danforth Avenue,Fast Food,20.0,East Danforth
2375,Cafe Tangiers,CASUAL DINING,3.6,8.0,1385 Danforth Avenue,Middle Eastern,30.0,East Danforth
2376,Circus Coffee House,CAFÉ,3.3,4.0,7 Woodmount Avenue,Cafe,20.0,East Danforth
