Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Continental Noodles Pastaio,QUICK BITES,,,"830 Rowntree Dairy Road, Unit 9, Vaughan",Italian,20.0,Woodbridge
Dolci e Caffe,CAFÉ,,,"93A Woodbridge Avenue, Vaughan",Cafe,15.0,Woodbridge
Cataldi Fresh Market,BAKERY,,,"140 Woodbridge Avenue, Toronto L4L 4K9","Deli, Bakery",25.0,Woodbridge
Pane Fresco at Fortinos,CASUAL DINING,,,"8585 Highway 27 RR 3, Woodbridge, Toronto L4L 1A7","Pizza, Sandwich",25.0,Woodbridge
Country Style,CAFÉ,,,"681 Chrislea Road, Vaughan",Cafe,20.0,Woodbridge
Two For One Pizza & Wings,QUICK BITES,,,"9000 Weston Road, Unit 7, Woodbridge","Pizza, Grill, Fast Food",25.0,Woodbridge
Denny's,CASUAL DINING,,,25 Woodstream Boulevard.,American,25.0,Woodbridge
Booster Juice,BEVERAGE SHOP,,,"8280 Highway 27, Vaughan","Juices, Beverages, Healthy Food",20.0,Woodbridge
New City Pizza,QUICK BITES,,,"8920 Highway 50, Unit 5A, Woodbridge L6P 3A3","Pizza, Fast Food",25.0,Woodbridge
Quiznos,QUICK BITES,,,9200 Weston Road Unit G-12,Fast Food,25.0,Woodbridge
Leone Fine Foods,CASUAL DINING,,,"8655 Weston Road Unit 4, Woodbridge",Italian,20.0,Woodbridge
The Ice Cream Shop,DESSERT PARLOR,,,"140 Woodbridge Avenue, Vaughan","Ice Cream, Desserts",15.0,Woodbridge
Spuntino Osteria,CASUAL DINING,,,"40 Hanlan Road, Vaughan",Italian,40.0,Woodbridge
Ace Of Hearts,BAR,,,"4000 Steeles Avenue West, Unit 22, Vaughan","West Indian, Caribbean",25.0,Woodbridge
Marhaba Cafe & Lounge,Other,,,"4040 Steeles Avenue West, Unit 32, Vaughan","Bar Food, Middle Eastern",30.0,Woodbridge
Fiorucci's,QUICK BITES,,,"6923 Steeles Avenue West, Woodbridge",Italian,25.0,Woodbridge
Sweetz Lounge,Other,,,"5289 Highway 7, Vaughan",Bar Food,,Woodbridge
Fuoco Smokehouse,CASUAL DINING,,,"688 Chrislea Road , Toronto","American, Canadian",25.0,Woodbridge
Table Seven Bistro,CASUAL DINING,,,"200 Marycroft Avenue Unit 22, Woodbridge, ON L4L 5X6","American, Canadian",35.0,Woodbridge
The Keg Steakhouse + Bar - Woodbridge,CASUAL DINING,,,"6210 Hwy 7, Woodbridge, Toronto ON L4H 4G3","Seafood, Steak",70.0,Woodbridge
Mega Bites,CAFÉ,,,"10 Strada Drive, Vaughan",Cafe,30.0,Woodbridge
Simply Italian Restaurant,QUICK BITES,,,"40 Innovation Drive, Unit 11, Vaughan",Italian,20.0,Woodbridge
J's Cafe Sports Bar,BAR,,,"5655 Highway 7, Vaughan","American, Bar Food",20.0,Woodbridge
Due Nonni,CASUAL DINING,,,"7611 Pine Valley Drive, Vaughan",Italian,65.0,Woodbridge
Sweet Regards,BAKERY,,,"8086 Islington Avenue, Vaughan",Bakery,,Woodbridge
Ci Gusta!,DESSERT PARLOR,,,"3600 Rutherford Road, Woodbridge","Desserts, Frozen Yogurt, Cafe",15.0,Woodbridge
Romeo's Bakery,CASUAL DINING,,,"40 Winges Road, Unit 5, Vaughan",Italian,20.0,Woodbridge
Acoves,CASUAL DINING,,,"7611 Pine Valley Drive, Vaughan",Portuguese,,Woodbridge
Wendy's,QUICK BITES,,,4114 Highway 7,Fast Food,15.0,Woodbridge
Tim Hortons,CAFÉ,,,6701 Langstaff Road,Cafe,15.0,Woodbridge
Romeo's Cafe Bar & Grill,CAFÉ,,,"2 Tall Grass Trail, Unit 9, Vaughan",Cafe,20.0,Woodbridge
